[Subject]	
[Date]	01/01/2007
[Time]	00:56:52
[Channels]	33
[Rate]	500.000000
[Type]	Average
[Points]	751
[Xmin]	-200.00000
[Sweeps]	110
[Accepted]	38
[Rejected]	72
[Domain]	Time
[Rows]	Points
[Electrode Labels]
[     FP1]	[     FP2]	[      F3]	[      F4]	[      C3]	[      C4]	[      P3]	[      P4]	[      O1]	[      O2]	[      F7]	[      F8]	[      T3]	[      T4]	[      T5]	[      T6]	[      CZ]	[      FZ]	[      PZ]	[     FCZ]	[     CPZ]	[     CP3]	[     CP4]	[     FC3]	[     FC4]	[     TP7]	[     TP8]	[     FPZ]	[      OZ]	[     FT7]	[     FT8]	[      A1]	[     BP1]	
[Electrode XUnits]
[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	
[Electrode YUnits]
[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	
[Average Data]
     6.7918	     6.0963	     7.7930	     7.0194	     6.9550	     6.3965	     5.8947	     6.7431	     6.1097	     6.0964	     6.6894	     5.8771	    12.4446	    12.5509	     5.9711	     5.7729	     7.3580	     7.9503	     7.2677	     8.1505	     7.2986	     5.8832	     6.6955	     7.6307	     6.5632	     5.9251	     5.0280	     6.3629	     6.1405	    11.3641	     7.2740	     3.7023	    13.4889	
     7.3247	     6.6000	     8.0522	     7.3777	     7.4318	     7.0264	     6.4908	     7.3504	     6.1697	     6.0926	     6.9203	     6.2331	    11.7421	    11.8185	     6.2145	     5.7966	     8.0114	     8.2917	     7.9224	     8.5374	     7.8869	     6.4958	     7.2960	     7.9161	     7.0801	     6.1343	     5.2002	     6.9723	     6.2083	    11.6558	     8.0874	     3.7326	    12.9735	
     7.7238	     7.1646	     8.4345	     7.8135	     7.9214	     7.4674	     7.2196	     7.9967	     6.1852	     6.0846	     6.9922	     6.3980	    11.3198	    10.5473	     6.6869	     6.1380	     8.5932	     8.7084	     8.6669	     8.9229	     8.4909	     7.2634	     7.7811	     8.2343	     7.5583	     6.5919	     5.5727	     7.5482	     6.1949	    11.2695	     7.5984	     3.6492	    12.7272	
     7.7921	     7.5727	     8.5668	     8.0288	     8.0682	     7.5883	     7.6110	     8.4237	     6.4006	     6.3013	     6.7758	     6.4008	    11.0662	     9.9208	     6.7782	     6.6499	     8.8331	     8.8952	     9.1223	     9.0345	     8.7623	     7.6728	     8.0079	     8.2929	     7.7950	     6.6922	     5.9361	     7.8040	     6.3971	    10.2458	     6.9762	     3.5366	    12.9482	
     7.7022	     7.6897	     8.5928	     8.1251	     8.2344	     7.7591	     7.9329	     8.8123	     7.0786	     6.9271	     6.7476	     6.6119	    10.8532	    10.9769	     6.8031	     7.1716	     8.9620	     8.9322	     9.4332	     9.0738	     8.8617	     7.9567	     8.2085	     8.3811	     7.9726	     6.7558	     6.1587	     7.9227	     7.0516	    10.0402	     7.0330	     3.4694	    13.0916	
     7.6863	     7.6002	     8.6607	     8.1498	     8.5027	     7.9758	     8.2773	     9.1193	     7.9406	     7.7285	     7.1445	     7.2535	    11.5555	    12.5191	     7.1967	     7.6087	     9.0044	     8.8731	     9.6960	     9.0602	     8.8671	     8.2630	     8.3856	     8.5956	     8.1104	     7.1576	     6.2774	     8.0259	     7.8975	    11.4367	     7.5450	     3.3700	    12.9667	
     7.6059	     7.3278	     8.6721	     7.9352	     8.5986	     7.9703	     8.3413	     9.1326	     8.0582	     7.8512	     7.6623	     7.8097	    11.5746	    13.3293	     7.4557	     7.7018	     8.7389	     8.5922	     9.7503	     8.7914	     8.6260	     8.3033	     8.3272	     8.7403	     8.0073	     7.4057	     6.2866	     7.9110	     8.0283	    13.7992	     8.1080	     3.3208	    12.6862	
     7.5382	     7.0839	     8.7207	     7.7755	     8.6129	     7.9870	     8.1433	     9.0518	     7.4661	     7.3343	     7.9638	     7.8503	    13.0896	    13.0074	     6.9548	     7.5050	     8.4124	     8.3573	     9.7470	     8.5115	     8.3815	     8.0851	     8.2502	     8.8974	     7.9836	     6.9460	     6.2365	     7.7716	     7.4674	    15.3895	     8.6518	     3.3984	    12.7271	
     7.5433	     6.8522	     8.8178	     7.7948	     8.6529	     8.1174	     8.0794	     9.1375	     6.9339	     6.9048	     7.9663	     7.4941	    14.9077	    11.3786	     6.3817	     7.4080	     8.4359	     8.3744	     9.9491	     8.5017	     8.4586	     8.0313	     8.3157	     9.0425	     8.1097	     6.4123	     6.3003	     7.7670	     6.9727	    14.5993	     8.3057	     3.5293	    13.1860	
     7.5684	     6.7904	     8.9522	     7.9084	     8.7743	     8.1942	     8.3064	     9.3538	     6.8171	     6.8788	     7.9881	     7.3366	    15.6918	    10.0083	     6.1582	     7.4658	     8.7937	     8.5232	    10.3934	     8.7212	     8.8145	     8.2804	     8.4418	     9.1464	     8.1561	     6.1733	     6.4842	     7.7951	     6.8706	    12.4107	     7.6405	     3.5608	    13.0588	
     7.6562	     7.0369	     9.1701	     8.1333	     9.1549	     8.2584	     8.7632	     9.6468	     7.5542	     7.6344	     8.2020	     7.4895	    14.1392	    11.7820	     5.9659	     7.5248	     9.1935	     8.7519	    10.9956	     9.0437	     9.1798	     8.7612	     8.6078	     9.4047	     8.2252	     5.9219	     6.5377	     7.8842	     7.6259	    11.9060	     7.7074	     3.5974	    12.1179	
     7.7395	     7.3358	     9.3497	     8.2921	     9.6254	     8.3702	     9.2544	    10.0173	     8.5292	     8.5277	     8.4437	     7.5531	    10.4389	    13.9107	     6.6009	     7.5605	     9.4132	     8.9053	    11.5400	     9.2373	     9.3760	     9.2475	     8.8396	     9.7451	     8.2924	     6.5378	     6.5469	     8.0071	     8.5694	    13.2366	     8.1346	     3.7504	    11.2354	
     7.8024	     7.5775	     9.3650	     8.3588	     9.7891	     8.5439	     9.4945	    10.4453	     9.2005	     9.1071	     8.3607	     7.4707	     8.7384	    14.4373	     7.6399	     7.7328	     9.5161	     8.9213	    11.9422	     9.2497	     9.4524	     9.4857	     9.1804	     9.8558	     8.3496	     7.6060	     6.7803	     8.1846	     9.2293	    14.2045	     8.4331	     3.9032	    11.5618	
     8.0196	     7.9144	     9.3687	     8.5190	     9.6114	     8.6716	     9.2808	    10.7176	     9.2663	     9.2204	     8.2053	     7.5259	    10.1264	    14.7215	     7.7606	     8.0843	     9.4759	     8.9304	    12.1060	     9.2283	     9.4286	     9.3272	     9.4254	     9.8043	     8.4932	     7.7398	     7.1393	     8.4904	     9.3541	    15.2755	     8.8983	     4.0072	    12.7478	
     8.2023	     8.0613	     9.4159	     8.5940	     9.2762	     8.4899	     8.7345	    10.4342	     8.4041	     8.4579	     8.2135	     7.6191	    11.0586	    14.8031	     6.8727	     8.0416	     9.1187	     8.9242	    11.8345	     9.1238	     9.1107	     8.8442	     9.1651	     9.6796	     8.4971	     6.8521	     7.1386	     8.6417	     8.5388	    16.1153	     9.5879	     4.1819	    13.6216	
     8.1351	     7.9208	     9.2877	     8.3617	     8.7630	     8.0619	     8.1739	     9.7480	     7.4596	     7.5038	     8.1116	     7.6296	    12.2418	    14.4217	     6.0189	     7.6740	     8.6007	     8.7313	    11.2960	     8.9251	     8.6185	     8.3182	     8.5903	     9.2886	     8.1878	     5.9946	     6.7387	     8.4299	     7.5812	    15.1886	     9.8497	     4.4471	    13.8506	
     7.8567	     7.7198	     8.9101	     7.9509	     8.3194	     7.6757	     7.8934	     9.1734	     7.0458	     7.1001	     7.8492	     7.5948	    11.2544	    14.0101	     5.7922	     7.5422	     8.2771	     8.4112	    10.8760	     8.7485	     8.2817	     8.0564	     8.1301	     8.8309	     7.7729	     5.7630	     6.3809	     7.9915	     7.1763	    13.8742	     9.7432	     4.6051	    13.5538	
     7.5320	     7.5611	     8.5396	     7.6538	     8.2548	     7.4716	     7.9672	     8.8534	     7.1864	     7.2105	     7.4353	     7.4794	    11.0116	    12.5330	     5.8830	     7.4270	     8.2924	     8.2151	    10.7604	     8.7493	     8.3034	     8.1020	     7.9103	     8.5740	     7.5258	     5.8748	     6.1869	     7.6108	     7.2668	    13.0119	     9.3906	     4.6157	    13.4077	
     7.3345	     7.4228	     8.3694	     7.5792	     8.4706	     7.3773	     8.2086	     8.6322	     7.1798	     7.1454	     7.0935	     7.2157	    12.5533	    11.1309	     6.2024	     7.1003	     8.4874	     8.2393	    10.7704	     8.8931	     8.5161	     8.2967	     7.8114	     8.6128	     7.4771	     6.2027	     6.1121	     7.4191	     7.1905	    12.3060	     8.4213	     4.5679	    14.0168	
     7.2649	     7.2866	     8.3796	     7.5777	     8.6805	     7.2706	     8.3749	     8.4958	     7.1318	     7.1265	     7.0952	     7.0159	    13.3336	    10.6760	     6.4987	     6.9049	     8.6836	     8.3372	    10.7510	     9.0673	     8.7162	     8.4316	     7.7446	     8.8136	     7.4445	     6.4558	     6.1951	     7.2634	     7.1083	    12.6964	     7.4167	     4.4464	    14.2459	
     7.3463	     7.3576	     8.4630	     7.6415	     8.7070	     7.3219	     8.4558	     8.5374	     7.8085	     7.8310	     7.1451	     7.0615	    13.9950	    10.6285	     6.5519	     6.8158	     8.8438	     8.4258	    10.7801	     9.1983	     8.8705	     8.4805	     7.7748	     8.8919	     7.4920	     6.5006	     6.3395	     7.2221	     7.7586	    13.1311	     7.3326	     4.2100	    13.7639	
     7.5618	     7.5547	     8.5902	     7.8241	     8.8148	     7.5982	     8.6966	     8.6668	     8.3274	     8.3396	     7.0000	     7.0307	    12.1463	    11.2835	     6.4160	     6.7218	     9.0831	     8.5709	    10.9338	     9.3265	     9.0917	     8.7235	     7.9400	     9.0334	     7.7002	     6.3564	     6.4025	     7.3604	     8.3091	    12.8225	     7.9467	     3.9331	    13.8814	
     7.6621	     7.5617	     8.7530	     8.0832	     9.1079	     7.9492	     9.0767	     8.7665	     7.9956	     7.9754	     6.8146	     6.7431	    10.8654	    10.5374	     6.4606	     6.5967	     9.4467	     8.8106	    11.1244	     9.5275	     9.4038	     9.1449	     8.1475	     9.3212	     7.9833	     6.3848	     6.2121	     7.3988	     8.0307	    12.5832	     8.0336	     3.8928	    14.0526	
     7.6481	     7.5119	     8.9740	     8.4034	     9.3518	     8.3083	     9.4297	     8.9740	     7.8685	     7.8097	     6.6612	     6.5910	    12.5595	     9.7184	     6.7174	     6.5949	     9.8134	     9.1507	    11.3866	     9.8062	     9.7662	     9.5236	     8.4160	     9.5561	     8.3500	     6.6474	     6.0319	     7.2791	     7.9180	    12.4059	     7.6594	     4.0897	    13.1111	
     7.5066	     7.4282	     9.0821	     8.5876	     9.3566	     8.4880	     9.6458	     9.2360	     8.2899	     8.2517	     6.5593	     6.5840	    12.4723	    10.2042	     6.8453	     6.5809	     9.9591	     9.3437	    11.6984	     9.9480	     9.9619	     9.7342	     8.5945	     9.5464	     8.6239	     6.8107	     5.9057	     7.1064	     8.4021	    12.0893	     7.6711	     4.2151	    11.8888	
     7.2718	     7.2268	     8.9716	     8.5243	     9.2163	     8.5271	     9.7450	     9.4094	     8.9686	     8.9688	     6.5779	     6.7140	    12.1064	    10.5868	     6.8931	     6.5574	     9.9243	     9.2853	    11.9534	     9.9066	     9.9761	     9.8169	     8.6483	     9.3446	     8.6991	     6.9058	     5.7670	     7.0104	     9.1009	    11.3012	     7.9110	     4.2155	    11.3095	
     7.0538	     6.9917	     8.7720	     8.3185	     9.1389	     8.5604	     9.7142	     9.4513	     9.2438	     9.2151	     6.6189	     6.7959	    12.4460	    10.8790	     6.9390	     6.6648	     9.9056	     9.1358	    11.9814	     9.8465	     9.9864	     9.7865	     8.7013	     9.1319	     8.6128	     6.9742	     5.8537	     6.8978	     9.3197	    10.1873	     7.8039	     4.1706	    10.9643	
     6.8484	     6.8226	     8.6851	     8.1144	     9.1149	     8.4896	     9.5406	     9.3658	     9.1181	     9.0403	     6.7489	     6.6967	    12.9060	     9.9848	     6.9437	     6.7587	     9.8904	     9.1022	    11.7575	     9.8360	     9.9607	     9.5914	     8.6888	     9.0069	     8.4204	     6.9789	     5.9874	     6.6725	     9.1111	     9.7704	     7.4727	     4.2061	    11.5028	
     6.8613	     6.8804	     8.8649	     8.2934	     9.1173	     8.5468	     9.2098	     9.3138	     9.0597	     8.9848	     7.0265	     6.7709	    13.8493	    10.4478	     6.8633	     7.0637	     9.8856	     9.3365	    11.4774	     9.9547	     9.8719	     9.2259	     8.7610	     9.0810	     8.5685	     6.9280	     6.0995	     6.6662	     8.9861	    11.2527	     7.6994	     4.2827	    12.9562	
     7.2638	     7.2924	     9.2845	     8.8916	     9.2824	     8.8679	     8.9307	     9.3501	     8.5684	     8.5198	     7.4565	     7.2988	    11.9555	    12.9654	     6.9432	     7.2419	     9.9726	     9.7956	    11.3161	    10.1800	     9.8585	     8.9465	     9.0015	     9.4625	     9.1532	     7.0397	     6.2322	     7.1332	     8.5054	    14.1120	     8.5198	     4.2644	    13.9055	
     7.8652	     7.7203	     9.6466	     9.4003	     9.4355	     9.1682	     8.8127	     9.4456	     7.7237	     7.6900	     7.8401	     7.8519	    12.6503	    12.9435	     7.0117	     7.1251	    10.1212	    10.1908	    11.3169	    10.4355	     9.9864	     8.8644	     9.2641	     9.7838	     9.6009	     7.0862	     6.2257	     7.7158	     7.6900	    15.6570	     9.2433	     4.2242	    14.0617	
     8.3893	     7.8569	     9.8968	     9.6062	     9.4234	     9.3569	     8.8520	     9.6022	     7.5294	     7.4940	     7.9451	     7.9212	    14.7500	    10.9989	     6.7155	     7.0847	    10.3103	    10.4485	    11.4161	    10.7306	    10.2236	     8.8658	     9.5129	     9.8171	     9.7277	     6.7337	     6.2369	     8.0904	     7.5311	    15.0287	     9.2750	     4.2244	    14.0737	
     8.7958	     7.8552	    10.4137	     9.7407	     9.6244	     9.4353	     9.1489	     9.7910	     8.0359	     7.9700	     7.9977	     7.6170	    13.5214	    10.1112	     6.4194	     7.2775	    10.5968	    10.7955	    11.5316	    11.1461	    10.5684	     9.0954	     9.7039	    10.0107	     9.7582	     6.3903	     6.3862	     8.3754	     8.1085	    13.7029	     8.6072	     4.0820	    13.8376	
     9.1051	     8.0161	    11.1315	    10.0162	    10.1111	     9.5934	     9.5193	     9.9953	     8.6017	     8.5258	     8.3198	     7.4865	    11.9831	    10.3386	     6.2682	     7.5236	    11.0137	    11.2908	    11.6770	    11.6724	    10.9847	     9.4484	     9.8858	    10.5398	     9.9777	     6.1884	     6.5747	     8.6608	     8.7244	    13.4521	     8.0703	     3.7915	    13.5024	
     9.0011	     8.1316	    11.3286	    10.0725	    10.2989	     9.7230	     9.6869	    10.0513	     8.8017	     8.7438	     8.2276	     7.4786	    11.9590	    10.0163	     6.5400	     7.6839	    11.3366	    11.4919	    11.7130	    11.9958	    11.2745	     9.6546	     9.9958	    10.6871	    10.0803	     6.4682	     6.7280	     8.5490	     8.8890	    12.5309	     8.1327	     3.6180	    12.8654	
     8.6959	     8.1907	    10.9228	     9.8282	    10.1446	     9.8049	     9.7473	     9.9791	     8.7948	     8.7242	     7.5550	     7.4087	    11.3048	    11.5116	     7.3543	     7.8260	    11.4582	    11.3842	    11.6109	    12.0436	    11.3855	     9.7617	    10.0767	    10.3420	     9.9444	     7.3092	     6.9866	     8.1636	     8.7858	    10.7764	     8.1738	     3.7527	    12.2821	
     8.7934	     8.6733	    10.6086	     9.7769	    10.2761	    10.0808	     9.9857	    10.0184	     8.4530	     8.4478	     7.1300	     7.5430	     9.3700	    14.7516	     7.9699	     8.0958	    11.5511	    11.3682	    11.5020	    12.1146	    11.4818	    10.0110	    10.3136	    10.2641	     9.9461	     7.9312	     7.4049	     8.1802	     8.4053	    10.9496	     8.3097	     4.0782	    13.1447	
     9.0264	     9.2943	    10.5062	     9.8346	    10.6131	    10.2640	    10.1737	    10.0788	     7.6087	     7.7437	     7.1068	     7.8057	     9.7364	    15.9628	     8.0457	     8.1109	    11.5459	    11.3693	    11.3578	    12.1501	    11.4745	    10.2148	    10.5297	    10.4970	     9.9456	     8.0231	     7.6971	     8.4846	     7.6463	    12.1964	     8.8122	     4.2500	    14.0208	
     8.9440	     9.5010	    10.2705	     9.7138	    10.6909	    10.1928	    10.1530	    10.0307	     7.2021	     7.3401	     7.0397	     7.8776	    12.9877	    14.8389	     7.9833	     7.8216	    11.4278	    11.1770	    11.1935	    12.0286	    11.3438	    10.2053	    10.5595	    10.4828	     9.7394	     7.9799	     7.6923	     8.4890	     7.2606	    12.2039	     8.8986	     4.1051	    13.0109	
     8.6689	     9.3204	     9.9195	     9.4936	    10.4735	     9.9470	     9.9704	     9.8115	     7.3308	     7.3456	     6.9213	     7.7034	    13.3137	    12.8101	     7.9047	     7.3947	    11.2667	    10.9201	    10.9323	    11.8448	    11.1520	    10.0008	    10.3835	    10.1779	     9.5172	     7.8806	     7.4517	     8.2488	     7.3484	    11.0127	     8.3478	     3.9779	    11.1791	
     8.5621	     9.0751	     9.7131	     9.3600	    10.2729	     9.6539	     9.7598	     9.4795	     7.4104	     7.3400	     6.9280	     7.3718	    11.8496	    12.0585	     7.5623	     6.8766	    11.0666	    10.7523	    10.6006	    11.6849	    10.9295	     9.7682	    10.0248	     9.9874	     9.4171	     7.5338	     7.1524	     8.1201	     7.3972	    10.5554	     7.9245	     4.0474	    11.1365	
     8.7549	     9.0564	     9.7851	     9.5001	    10.2634	     9.6327	     9.7373	     9.4017	     7.5244	     7.4513	     6.9884	     7.2522	    13.0955	    12.2214	     7.0315	     6.7372	    10.9605	    10.7561	    10.5121	    11.6238	    10.8253	     9.7482	     9.8656	    10.0260	     9.5816	     7.0324	     7.2067	     8.2654	     7.4879	    10.8235	     8.2235	     4.1438	    12.2807	
     8.9878	     9.2242	     9.9518	     9.8243	    10.2107	     9.8185	     9.7864	     9.5858	     8.1779	     8.1445	     6.9488	     7.4333	    12.6812	    12.9495	     6.6463	     6.9770	    10.9537	    10.8811	    10.6862	    11.6472	    10.8373	     9.8140	     9.9406	    10.0769	     9.9251	     6.6549	     7.4092	     8.4217	     8.1470	    11.2342	     9.1207	     4.0967	    13.1261	
     9.1252	     9.5063	    10.0691	    10.1274	    10.0697	     9.8255	     9.7156	     9.6553	     8.5065	     8.4520	     6.9260	     7.8938	    11.2656	    12.9755	     6.5361	     6.9717	    10.9494	    10.9963	    10.8572	    11.6462	    10.8713	     9.7413	     9.9063	    10.1114	    10.1370	     6.5137	     7.2476	     8.5475	     8.4884	    11.6581	     9.9912	     3.9704	    12.6320	
     9.2343	     9.8242	    10.1611	    10.2197	    10.0911	     9.6897	     9.7320	     9.6805	     7.8930	     7.7823	     7.2426	     8.4025	    10.4661	    11.3443	     6.5474	     6.7141	    10.9573	    11.0027	    11.0342	    11.5793	    10.9412	     9.7464	     9.8169	    10.2821	    10.0427	     6.4825	     6.9348	     8.6997	     7.8909	    11.9654	     9.8985	     3.9383	    11.9292	
     9.2486	     9.8539	    10.1547	    10.0009	    10.2874	     9.5307	     9.9897	     9.8803	     7.3948	     7.2783	     7.7770	     8.5337	    11.0546	    10.8249	     6.2737	     6.6839	    10.9462	    10.8033	    11.2643	    11.4121	    10.9719	     9.9783	     9.8680	    10.4844	     9.6779	     6.2044	     6.8518	     8.6969	     7.4195	    12.5101	     9.1523	     3.9786	    11.8911	
     9.1660	     9.5640	    10.0817	     9.7979	    10.5009	     9.5638	    10.3471	    10.1645	     7.8387	     7.7224	     8.2367	     8.2495	    12.6941	    11.5902	     6.0807	     6.9972	    10.9375	    10.5922	    11.5487	    11.3002	    10.9727	    10.3390	    10.0480	    10.5974	     9.4847	     6.0265	     7.1042	     8.5376	     7.8752	    13.2167	     8.6697	     4.0995	    11.9178	
     9.0022	     9.1547	    10.0725	     9.9052	    10.6901	     9.8597	    10.6608	    10.4289	     8.5749	     8.4473	     8.4978	     7.7751	    11.6403	    11.4981	     6.4502	     7.3939	    11.0427	    10.6538	    11.8622	    11.4288	    11.0863	    10.6550	    10.3084	    10.6671	     9.7614	     6.4410	     7.5785	     8.3458	     8.5853	    13.8013	     8.3647	     4.1988	    12.0087	
