[Subject]	
[Date]	01/01/2007
[Time]	00:56:52
[Channels]	33
[Rate]	500.000000
[Type]	Average
[Points]	751
[Xmin]	-200.00000
[Sweeps]	110
[Accepted]	40
[Rejected]	70
[Domain]	Time
[Rows]	Points
[Electrode Labels]
[     FP1]	[     FP2]	[      F3]	[      F4]	[      C3]	[      C4]	[      P3]	[      P4]	[      O1]	[      O2]	[      F7]	[      F8]	[      T3]	[      T4]	[      T5]	[      T6]	[      CZ]	[      FZ]	[      PZ]	[     FCZ]	[     CPZ]	[     CP3]	[     CP4]	[     FC3]	[     FC4]	[     TP7]	[     TP8]	[     FPZ]	[      OZ]	[     FT7]	[     FT8]	[      A1]	[     BP1]	
[Electrode XUnits]
[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	
[Electrode YUnits]
[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	
[Average Data]
     6.1185	     6.0964	     7.2704	     6.8468	     9.6004	     8.8025	     9.4804	    11.0867	     7.2620	     7.2887	     6.9261	     6.1406	    10.9497	    11.3198	     6.8504	     8.3332	    10.7775	     7.8451	    11.5721	     9.5759	    10.8002	     9.5078	    10.1292	     8.5809	     7.2970	     6.9567	     7.8951	     5.5947	     7.2202	    12.4123	     8.2067	     3.8191	    13.8711	
     6.0784	     6.4259	     7.2704	     7.1144	     9.1881	     8.8592	     9.0403	    10.9132	     7.0835	     7.0040	     6.5723	     5.9924	    13.2219	    12.8823	     6.5319	     8.3841	    10.4959	     8.0251	    11.3053	     9.6417	    10.5218	     9.0350	    10.0888	     8.3777	     7.5678	     6.6499	     8.0496	     5.8865	     7.0202	    10.4795	     8.1299	     3.8544	    12.6206	
     6.0969	     6.5743	     7.2801	     7.1241	     8.7343	     8.6291	     8.5031	    10.3977	     6.9842	     6.8825	     6.4807	     5.9347	    13.7436	    13.7487	     5.9315	     8.1550	     9.9164	     8.0538	    10.7642	     9.4314	     9.9434	     8.4610	     9.7365	     8.1817	     7.5371	     5.9934	     7.7503	     6.2145	     6.9146	     9.6264	     8.0193	     3.7307	    12.1255	
     6.4003	     6.5656	     7.6471	     7.0737	     8.8541	     8.4179	     8.2291	     9.9079	     6.4994	     6.4936	     7.0292	     6.2297	    12.5376	    13.0193	     5.4450	     7.9129	     9.4440	     8.1290	    10.1785	     9.2246	     9.4713	     8.1628	     9.3670	     8.6054	     7.4460	     5.4555	     7.3863	     6.6691	     6.4461	    11.9638	     8.2451	     3.5656	    12.6170	
     6.7432	     6.4121	     8.3122	     7.1143	     9.4032	     8.3682	     8.3212	     9.7144	     6.4942	     6.5214	     7.6994	     6.3778	    12.4525	    13.5581	     5.3461	     7.7494	     9.4058	     8.3957	     9.9350	     9.3115	     9.4495	     8.2544	     9.1798	     9.3632	     7.4504	     5.3740	     7.2230	     7.0202	     6.4490	    14.5201	     8.0820	     3.4997	    13.3172	
     6.6363	     6.0360	     8.4908	     7.0695	     9.3381	     8.1137	     8.2103	     9.5567	     7.2212	     7.1711	     7.7224	     6.0463	    13.7252	    14.6551	     5.7125	     7.5782	     9.4542	     8.5251	     9.8798	     9.3962	     9.5008	     8.1494	     8.9040	     9.3269	     7.2947	     5.7646	     7.1740	     6.8490	     7.1969	    14.2533	     7.1064	     3.6041	    13.0833	
     6.4907	     5.8461	     8.2503	     7.2170	     8.6413	     7.8647	     7.6154	     9.2206	     7.6314	     7.5400	     7.3979	     5.6769	    14.9548	    14.3454	     5.8484	     7.4955	     9.3272	     8.6042	     9.6543	     9.4634	     9.3703	     7.5837	     8.5458	     8.5403	     7.2601	     5.8639	     7.0789	     6.4869	     7.6330	    11.3311	     6.1473	     3.5796	    11.4782	
     6.8506	     6.2162	     8.2420	     7.8101	     8.3824	     8.1213	     7.1881	     9.0280	     7.9180	     7.8549	     7.3109	     6.0601	    12.2840	    13.9645	     6.1071	     7.8449	     9.2903	     8.9599	     9.4508	     9.7722	     9.3049	     7.1940	     8.5207	     8.1343	     7.7674	     6.0539	     7.0798	     6.4483	     7.9433	     9.1198	     6.3954	     3.6322	    10.3364	
     7.3653	     6.8620	     8.5038	     8.4745	     8.8249	     8.6368	     7.2444	     9.0252	     8.2157	     8.2079	     7.4030	     6.9559	     9.4052	    13.6930	     6.7174	     8.2766	     9.3904	     9.4341	     9.4200	    10.2214	     9.3797	     7.2540	     8.7626	     8.4569	     8.4807	     6.6444	     7.2316	     6.6355	     8.2529	    10.8091	     7.7993	     3.8205	    10.9138	
     7.4317	     7.0896	     8.5900	     8.6497	     9.1053	     8.6997	     7.2708	     8.8399	     8.1385	     8.1610	     7.4050	     7.4819	    11.6528	    13.6015	     6.6533	     8.1912	     9.2580	     9.5453	     9.2749	    10.3072	     9.2677	     7.2338	     8.6889	     8.7567	     8.6345	     6.6440	     7.0718	     6.6104	     8.1713	    13.2841	     8.9461	     3.7365	    11.7548	
     7.0211	     6.7539	     8.3195	     8.2910	     8.7903	     8.2615	     6.9902	     8.4843	     7.6306	     7.6424	     7.1823	     7.3185	    13.1568	    13.1032	     5.7222	     7.6938	     8.7574	     9.1778	     8.9505	     9.8645	     8.7801	     6.9021	     8.2059	     8.5253	     8.1769	     5.7869	     6.5680	     6.3461	     7.6330	    13.4858	     8.8168	     3.4137	    11.4166	
     6.4940	     6.3007	     7.7798	     7.7309	     8.1020	     7.7326	     6.7086	     8.2950	     7.0905	     7.1243	     6.7126	     6.8237	    13.4770	    12.2494	     5.0632	     7.2211	     8.2565	     8.5950	     8.7570	     9.2233	     8.2471	     6.6062	     7.7575	     7.8104	     7.5923	     5.0780	     5.9494	     6.0498	     7.0559	    11.1197	     7.8437	     3.2350	    10.1343	
     6.1909	     6.1005	     7.3110	     7.2427	     7.6819	     7.4101	     6.8558	     8.3316	     6.6262	     6.7032	     6.5532	     6.2992	    12.7335	    12.4425	     4.9554	     6.9743	     8.0793	     8.1079	     8.8956	     8.7621	     8.0225	     6.7730	     7.7070	     7.2164	     7.1604	     4.8964	     5.4405	     5.7813	     6.5840	     9.8484	     6.8918	     3.2157	     9.6755	
     6.2099	     6.0781	     7.1993	     6.8973	     7.7891	     7.4172	     7.2914	     8.5920	     6.9625	     6.9777	     7.0250	     5.9058	    10.8179	    12.5757	     4.9989	     7.1289	     8.1985	     7.7688	     9.3401	     8.5250	     8.1358	     7.2436	     8.0488	     7.1758	     6.9353	     4.9691	     5.4132	     5.6061	     6.9103	    11.9012	     6.4685	     3.4504	    10.5802	
     6.2857	     5.9030	     7.2060	     6.4961	     8.0075	     7.4394	     7.5909	     8.8520	     7.6305	     7.5830	     7.4964	     5.5110	     9.4454	    11.8617	     5.5068	     7.4780	     8.3306	     7.4726	     9.7853	     8.3153	     8.3233	     7.5761	     8.3336	     7.3537	     6.6444	     5.5596	     5.7526	     5.5093	     7.5538	    13.5559	     6.6836	     3.6780	    11.5326	
     6.2507	     5.6226	     7.0941	     6.1041	     8.0283	     7.4078	     7.6782	     8.9588	     8.1031	     7.9810	     7.5792	     5.4021	    10.3619	    12.6709	     6.1614	     7.5005	     8.3551	     7.2138	     9.9011	     8.0692	     8.3736	     7.6690	     8.3883	     7.3936	     6.3397	     6.2481	     5.9900	     5.5801	     7.9871	    13.2027	     7.1268	     3.4869	    11.8336	
     6.2998	     5.5912	     7.0239	     6.1112	     8.0504	     7.6691	     7.6883	     9.0259	     8.0546	     7.9215	     7.5571	     5.7973	    12.1449	    13.9981	     6.1234	     7.2766	     8.3698	     7.0915	     9.8079	     7.9306	     8.3737	     7.6746	     8.5076	     7.4985	     6.4843	     6.1857	     6.0680	     5.8650	     7.9091	    12.3564	     7.5961	     3.1590	    11.5336	
     6.5672	     5.8866	     7.3013	     6.5112	     8.3542	     8.1291	     7.7493	     9.0589	     7.7463	     7.6574	     7.7332	     6.2927	    11.0911	    13.7292	     5.4066	     7.1873	     8.4290	     7.1980	     9.7019	     8.0139	     8.4287	     7.7402	     8.7185	     7.9594	     6.9984	     5.4468	     6.2957	     6.2291	     7.6174	    12.7601	     8.0664	     3.0678	    11.1558	
     6.7489	     6.2570	     7.4865	     6.8469	     8.2348	     8.1865	     7.3716	     8.7613	     7.1448	     7.1327	     7.8229	     6.7227	    10.6428	    13.4377	     4.8591	     7.0803	     8.1834	     7.2082	     9.3258	     7.9621	     8.1727	     7.3820	     8.5629	     8.0610	     7.2794	     4.8832	     6.3084	     6.3698	     7.0557	    13.9309	     8.3307	     3.1938	    10.8099	
     6.7048	     6.5310	     7.1966	     6.8535	     7.4267	     7.6759	     6.5057	     8.0941	     6.2658	     6.2899	     7.6402	     7.1017	    11.9290	    13.4023	     4.7002	     6.8850	     7.5963	     6.9361	     8.6666	     7.5709	     7.5593	     6.5459	     7.9445	     7.4064	     7.0488	     4.7421	     5.9355	     6.3266	     6.2292	    13.8555	     8.3925	     3.2458	    10.7799	
     6.6287	     6.5664	     6.8870	     6.8085	     6.8133	     7.2305	     6.0502	     7.5661	     6.1323	     6.1236	     7.4206	     7.1752	    12.1522	    12.7152	     4.5540	     6.7488	     7.2820	     6.7221	     8.2805	     7.3245	     7.2238	     6.0820	     7.4166	     6.8660	     6.8390	     4.5810	     5.6059	     6.3308	     6.1417	    12.0441	     8.4756	     3.2851	    11.7078	
     6.4676	     6.2345	     6.8643	     6.8749	     6.7396	     7.1935	     6.1812	     7.4650	     6.5785	     6.5732	     7.2342	     6.8660	    12.2522	    11.3349	     4.5962	     6.6824	     7.3833	     6.7549	     8.3702	     7.4674	     7.3402	     6.1823	     7.2866	     6.8038	     6.9482	     4.5558	     5.5034	     6.2341	     6.5962	     9.7577	     8.5765	     3.4066	    12.7931	
     6.3437	     6.0009	     7.0826	     7.0656	     7.0868	     7.5302	     6.5388	     7.7398	     7.1137	     7.1331	     7.2538	     6.5188	    10.5751	    11.1491	     5.0101	     6.5639	     7.7016	     7.0189	     8.7122	     7.8607	     7.6840	     6.5110	     7.5385	     7.1050	     7.3246	     4.9895	     5.4136	     6.0490	     7.1369	    10.0033	     8.5318	     3.5964	    13.0970	
     6.5905	     6.2851	     7.5057	     7.4261	     7.7473	     8.1539	     7.0498	     8.2604	     7.2565	     7.1905	     7.5280	     6.4596	     9.8336	    11.8715	     5.4395	     6.4928	     8.2422	     7.4947	     9.1945	     8.4189	     8.2538	     7.0301	     8.0750	     7.6698	     7.9234	     5.4656	     5.3898	     6.1236	     7.2427	    11.6539	     8.4937	     3.6420	    13.4141	
     6.8579	     6.5325	     7.6817	     7.5504	     8.0920	     8.4669	     7.4188	     8.7500	     7.5955	     7.4392	     7.7116	     6.4013	    11.3949	    11.4349	     5.6283	     6.6673	     8.6665	     7.7367	     9.6041	     8.7031	     8.6455	     7.4253	     8.4848	     7.9322	     8.1479	     5.6741	     5.4650	     6.2841	     7.5667	    12.2179	     8.5367	     3.6042	    13.7284	
     6.7698	     6.3798	     7.5382	     7.2791	     7.9995	     8.2480	     7.4283	     8.9749	     8.2789	     8.0818	     7.6518	     6.0375	    12.2261	    10.7319	     5.6943	     7.0234	     8.6757	     7.5971	     9.6893	     8.5237	     8.5975	     7.4839	     8.5022	     7.8321	     7.7671	     5.7149	     5.5252	     6.1869	     8.2444	    12.4950	     8.3266	     3.7032	    13.2242	
     6.4679	     6.0997	     7.3058	     7.0070	     7.6981	     7.9201	     7.1024	     8.9377	     8.3163	     8.1805	     7.3218	     5.8109	    12.0724	    11.4031	     5.5626	     7.3602	     8.3669	     7.3595	     9.4105	     8.1431	     8.2827	     7.1722	     8.3049	     7.5444	     7.3168	     5.5655	     5.6540	     5.8859	     8.3014	    12.4199	     7.9651	     3.7395	    12.4949	
     6.3629	     5.9996	     6.9929	     6.8399	     7.2782	     7.6614	     6.6825	     8.8731	     7.8921	     7.8949	     7.0833	     5.9379	    12.6759	    12.3612	     5.2727	     7.6833	     7.9828	     7.1110	     9.0943	     7.7323	     7.9553	     6.7147	     8.1797	     7.0307	     6.9525	     5.3242	     5.8459	     5.7045	     7.9103	    11.3164	     7.7005	     3.4540	    12.2285	
     6.6976	     6.1505	     6.8704	     6.7001	     7.1277	     7.5816	     6.7589	     9.1276	     7.5627	     7.6911	     7.3950	     6.1008	    12.9949	    12.5984	     4.9099	     8.0445	     7.9823	     6.9877	     9.2132	     7.5527	     8.0046	     6.8039	     8.3731	     6.7159	     6.7353	     4.9908	     6.0745	     5.8535	     7.6424	    10.1368	     7.6202	     3.2501	    12.2364	
     7.2440	     6.3878	     7.1681	     6.7820	     7.6364	     7.9512	     7.4522	     9.7641	     7.6748	     7.8409	     7.9914	     6.1387	    11.4703	    12.3247	     4.9873	     8.4006	     8.5737	     7.2075	     9.7931	     7.8428	     8.5978	     7.5448	     8.9144	     7.1018	     6.9925	     5.0159	     6.5014	     6.1931	     7.7866	    10.0830	     7.6205	     3.3480	    12.0791	
     7.6211	     6.5220	     7.6020	     6.8830	     8.3387	     8.1851	     8.0724	    10.0657	     7.8704	     7.9256	     8.4681	     6.1380	     8.8738	    10.6009	     5.2081	     8.2807	     9.0618	     7.4802	    10.1910	     8.0865	     9.1019	     8.1891	     9.1068	     7.8539	     7.2371	     5.2636	     6.5051	     6.4886	     7.9684	    12.0066	     7.6016	     3.3166	    12.3841	
     7.6350	     6.4406	     7.8770	     6.7649	     8.6977	     7.7362	     8.1380	     9.5447	     7.2625	     7.1792	     8.6804	     6.0996	     7.9888	     8.6879	     5.0287	     7.3698	     8.9320	     7.4953	     9.8588	     7.9251	     9.0153	     8.2402	     8.5958	     8.4726	     7.0018	     5.1383	     5.6444	     6.5607	     7.3001	    14.3653	     7.2454	     3.1742	    13.5767	
     7.3436	     6.2012	     7.8817	     6.6027	     8.5610	     7.1104	     7.8011	     8.7463	     6.3097	     6.2305	     8.4543	     5.9532	    10.0057	     8.7288	     5.0910	     6.4286	     8.5422	     7.3538	     9.1841	     7.6482	     8.6599	     7.8549	     7.9950	     8.5448	     6.5931	     5.1455	     4.9007	     6.3859	     6.3044	    14.5229	     6.5335	     3.3387	    15.0767	
     6.9763	     6.0808	     7.6056	     6.6037	     8.0698	     7.0098	     7.3817	     8.4781	     6.0379	     6.0465	     7.8786	     5.7042	    11.9682	     9.5686	     5.2284	     6.1088	     8.3748	     7.2227	     8.8369	     7.5556	     8.5137	     7.4077	     7.9342	     7.9907	     6.5067	     5.1939	     5.0058	     6.1559	     6.0477	    12.4087	     5.9899	     3.6727	    15.6137	
     6.9002	     6.3197	     7.3834	     6.8800	     7.7697	     7.4159	     7.1530	     8.7009	     6.0029	     6.0728	     7.4217	     5.4489	    11.4707	    10.7110	     5.1345	     6.1653	     8.4701	     7.2963	     8.8107	     7.6828	     8.6035	     7.1472	     8.2565	     7.5447	     6.8783	     5.0950	     5.4191	     6.2044	     6.0854	    10.9748	     6.0150	     3.7395	    14.7745	
     7.1180	     6.7708	     7.6217	     7.2590	     8.0525	     7.7896	     7.1977	     8.7776	     5.9613	     6.0091	     7.4627	     5.4335	    10.1692	    12.0791	     5.1205	     6.3109	     8.6393	     7.6914	     8.7019	     7.9867	     8.7440	     7.1600	     8.4710	     7.8618	     7.2949	     5.0728	     5.7040	     6.5797	     6.0854	    12.3021	     6.2962	     3.4705	    13.4260	
     7.4342	     7.1362	     8.2501	     7.5304	     8.6901	     7.8781	     7.4535	     8.6250	     5.7850	     5.8294	     7.9086	     5.5138	    10.1795	    12.4275	     5.4033	     6.5304	     8.8057	     8.2244	     8.5310	     8.3553	     8.8946	     7.3961	     8.4818	     8.6118	     7.4642	     5.2912	     5.7615	     6.9937	     5.8894	    13.9840	     6.6723	     3.1059	    12.7787	
     7.8153	     7.4408	     8.8528	     7.7454	     9.1742	     7.9715	     7.6917	     8.6177	     5.6050	     5.6540	     8.3859	     5.8440	    11.1663	    13.2818	     5.8981	     6.8886	     8.9349	     8.6157	     8.5055	     8.6004	     8.9781	     7.6278	     8.6022	     9.1519	     7.5973	     5.8013	     5.8431	     7.2846	     5.6592	    14.6793	     7.3774	     2.8885	    13.0050	
     8.0279	     7.6978	     9.1463	     7.9717	     9.3096	     8.2677	     7.6939	     8.7050	     5.9385	     5.9980	     8.6779	     6.5786	    11.2377	    14.9728	     6.2199	     7.1508	     8.8893	     8.7416	     8.5334	     8.6681	     8.9191	     7.6512	     8.8540	     9.3357	     7.8525	     6.1706	     6.0632	     7.3928	     5.9742	    14.8754	     8.1820	     3.0592	    13.8519	
     7.9413	     7.7648	     9.1612	     8.1613	     9.3081	     8.6442	     7.7214	     8.7499	     6.5569	     6.6139	     8.5624	     7.4868	    12.3085	    14.4808	     6.4897	     7.3607	     8.9176	     8.7275	     8.6842	     8.7922	     8.9938	     7.7478	     9.1158	     9.3317	     8.1871	     6.4789	     6.4180	     7.2548	     6.5930	    14.1043	     8.9602	     3.3051	    14.8700	
     7.6209	     7.5882	     8.9856	     8.2617	     9.3211	     8.9120	     7.9632	     8.7445	     6.8746	     6.9508	     8.0157	     8.2574	    13.7762	    13.2634	     6.8866	     7.6526	     9.2067	     8.7340	     8.9628	     9.0858	     9.3069	     8.0565	     9.2540	     9.2235	     8.4659	     6.9066	     6.8778	     6.9733	     6.9186	    12.6047	     9.9617	     3.3667	    13.9703	
     7.3180	     7.3255	     8.7147	     8.1354	     9.2988	     8.7901	     8.1515	     8.5443	     6.8689	     6.9113	     7.6301	     8.3821	    12.9791	    14.3218	     7.0923	     7.7961	     9.4357	     8.6892	     9.0481	     9.2675	     9.4830	     8.2307	     9.0314	     9.0603	     8.3961	     7.0971	     6.9434	     6.7806	     6.8764	    11.8700	    10.4465	     3.2950	    11.5845	
     7.2924	     7.1273	     8.6376	     7.8923	     9.3043	     8.4297	     8.1681	     8.2087	     6.9802	     6.9044	     7.6977	     7.9968	    13.7043	    14.9704	     6.7548	     7.6132	     9.4976	     8.6816	     8.9413	     9.3596	     9.4854	     8.1792	     8.6305	     9.0724	     8.0626	     6.7679	     6.5344	     6.8262	     6.9385	    12.1113	    10.0236	     3.2946	    10.4124	
     7.5586	     7.0733	     9.0027	     7.7338	     9.5349	     8.1516	     8.1870	     7.9309	     7.1331	     6.9937	     8.1173	     7.6601	    14.0353	    13.6770	     5.9326	     7.2147	     9.4671	     8.8339	     8.8530	     9.4970	     9.4469	     8.1601	     8.3515	     9.4681	     7.7664	     5.9549	     6.1171	     7.0752	     7.0373	    12.9479	     9.5017	     3.3450	    11.0144	
     7.7645	     6.9808	     9.4367	     7.5629	     9.8536	     7.8408	     8.2379	     7.7431	     7.2620	     7.1654	     8.5524	     7.3485	    12.4224	    11.9073	     5.7507	     6.8812	     9.2748	     8.9126	     8.8383	     9.4878	     9.2821	     8.2416	     8.0834	     9.9615	     7.4614	     5.7980	     5.8101	     7.2905	     7.1818	    14.1149	     8.9881	     3.3428	    11.9600	
     7.7896	     6.8349	     9.5860	     7.4577	    10.0151	     7.6246	     8.3492	     7.8146	     7.5599	     7.5138	     8.5635	     7.0871	    13.4200	    12.8346	     6.4822	     6.8637	     9.1417	     8.9095	     9.0309	     9.4020	     9.1669	     8.4200	     7.9689	    10.1467	     7.3025	     6.5496	     5.7904	     7.3866	     7.5091	    14.3410	     8.4374	     3.4348	    12.2529	
     7.7254	     6.7918	     9.4668	     7.6226	     9.9264	     7.8001	     8.3717	     8.0917	     7.9581	     7.9558	     8.1351	     7.0749	    14.6177	    13.7923	     6.7289	     6.9333	     9.2504	     8.9864	     9.3208	     9.4932	     9.2626	     8.5042	     8.1341	    10.0257	     7.5333	     6.7803	     6.0221	     7.4376	     7.9407	    12.9343	     8.1293	     3.6985	    12.3817	
     7.4926	     6.8386	     9.1861	     7.9193	     9.5525	     8.1762	     8.0711	     8.1663	     7.6628	     7.6089	     7.4546	     6.9693	    15.1607	    12.0719	     6.4479	     6.7578	     9.3353	     9.0922	     9.3568	     9.6880	     9.3663	     8.2273	     8.3240	     9.6639	     7.9934	     6.4452	     6.1169	     7.3358	     7.6350	    10.8571	     7.8623	     3.9560	    13.4912	
